official_time,place_overall,net_time,contry_citizenship,display_name,gender,gender_result,division_result,year,division,age_graded_time,age,city,state,seconds,residence,pace,overall,first_name,last_name,bib,name,country_residence,name_suffix,5k,10k,15k,20k,half,25k,30k,35k,40k,projected_time
3:00:53,1576.0,,,Julie A. Tarallo,F,99,80,2016.0,,,27,Washington,DC,10853.0,,0:06:54,1576,Julie A.,Tarallo,1728,"Tarallo, Julie A.",USA,,0:19:45,0:39:25,0:59:36,1:20:32,1:25:05,1:41:44,2:04:25,2:27:36,2:50:37,3:00:53
3:00:53,1580.0,,,Amy Steffen,F,100,10,2016.0,,,40,Madison,CT,10853.0,,0:06:54,1580,Amy,Steffen,3041,"Steffen, Amy",USA,,0:20:42,0:41:27,1:02:35,1:24:07,1:28:47,1:45:36,2:07:45,2:29:58,2:51:26,3:00:53
2:21:52,20.0,,,Edna Kiplagat,F,1.0,1.0,2017.0,,,37.0,Uasin Gishu,,8512.0,,0:05:25,21.0,Edna,Kiplagat,F3,"Kiplagat, Edna",KEN,,0:17:46,0:34:58,0:51:55,1:08:50,1:12:33,1:25:51,1:42:40,1:58:41,2:14:43,-
2:22:51,23.0,,,Rose Chelimo,F,2.0,2.0,2017.0,,,27.0,Manama,,8571.0,,0:05:27,24.0,Rose,Chelimo,F11,"Chelimo, Rose",BRN,,0:17:45,0:34:58,0:51:55,1:08:50,1:12:33,1:25:50,1:42:40,1:59:15,2:15:42,-
2:23:00,24.0,,,Jordan Hasay,F,3.0,3.0,2017.0,,,25.0,Beaverton,OR,8580.0,,0:05:28,25.0,Jordan,Hasay,F23,"Hasay, Jordan",USA,,0:17:45,0:34:58,0:51:55,1:08:50,1:12:33,1:25:51,1:42:41,1:59:26,2:15:54,-
2:25:06,33.0,,,Desiree Linden,F,4.0,4.0,2017.0,,,33.0,Washington,MI,8706.0,,0:05:33,34.0,Desiree,Linden,F6,"Linden, Desiree",USA,,0:17:45,0:34:57,0:51:54,1:08:49,1:12:33,1:25:53,1:42:50,2:00:13,2:17:25,-
2:27:20,43.0,,,Gladys Cherono,F,5.0,5.0,2017.0,,,33.0,Kericho,,8840.0,,0:05:38,44.0,Gladys,Cherono,F2,"Cherono, Gladys",KEN,,0:17:45,0:34:58,0:51:54,1:08:49,1:12:33,1:25:51,1:42:40,2:00:30,2:19:07,-
2:29:35,53.0,,,Valentine Kipketer,F,6.0,6.0,2017.0,,,24.0,Keiyo,,8975.0,,0:05:43,54.0,Valentine,Kipketer,F8,"Kipketer, Valentine",KEN,,0:17:45,0:34:58,0:51:55,1:08:49,1:12:33,1:25:50,1:42:41,2:01:27,2:20:47,-
2:30:58,62.0,,,Buzunesh Deba,F,7.0,7.0,2017.0,,,29.0,Arsi,,9058.0,,0:05:46,63.0,Buzunesh,Deba,F4,"Deba, Buzunesh",ETH,,0:17:45,0:34:59,0:52:32,1:10:00,1:13:48,1:27:48,1:46:16,2:04:47,2:22:49,-
2:31:48,69.0,,,Brigid Kosgei,F,8.0,8.0,2017.0,,,23.0,Kapsait,,9108.0,,0:05:48,70.0,Brigid,Kosgei,F14,"Kosgei, Brigid",KEN,,0:17:45,0:34:58,0:51:54,1:08:49,1:12:33,1:25:50,1:43:39,2:02:55,2:22:59,-
2:32:24,74.0,,,Diane Nukuri,F,9.0,9.0,2017.0,,,32.0,Kigozi,,9144.0,,0:05:49,75.0,Diane,Nukuri,F15,"Nukuri, Diane",BDI,,0:17:46,0:34:58,0:51:55,1:09:02,1:12:51,1:26:45,1:45:20,2:04:34,2:23:43,-
2:33:26,84.0,,,Ruti Aga,F,10.0,10.0,2017.0,,,23.0,Guji,,9206.0,,0:05:52,85.0,Ruti,Aga,F12,"Aga, Ruti",ETH,,0:17:45,0:34:58,0:51:54,1:08:50,1:12:35,1:26:24,1:45:26,2:05:09,2:24:43,-
2:34:44,94.0,,,Lindsey Flanagan,F,11.0,11.0,2017.0,,,26.0,Roselle,IL,9284.0,,0:05:55,95.0,Lindsey,Flanagan,F17,"Flanagan, Lindsey",USA,,0:17:46,0:35:09,0:52:47,1:11:01,1:15:01,1:29:41,1:48:46,2:08:01,2:26:40,-
2:34:53,97.0,,,Danna Herrick,F,12.0,12.0,2017.0,,,30.0,Shelby Township,MI,9293.0,,0:05:55,98.0,Danna,Herrick,F32,"Herrick, Danna",USA,,0:18:42,0:37:26,0:56:00,1:14:38,1:18:40,1:33:02,1:51:22,2:09:22,2:27:07,-
2:36:11,109.0,,,Esther Atkins,F,13.0,13.0,2017.0,,,30.0,Greenville,SC,9371.0,,0:05:58,110.0,Esther,Atkins,F21,"Atkins, Esther",USA,,0:18:04,0:36:24,0:54:57,1:13:37,1:17:38,1:32:14,1:51:06,2:09:45,2:28:07,-
2:36:28,114.0,,,Dot McMahan,F,14.0,1.0,2017.0,,,40.0,Oakland Township,MI,9388.0,,0:05:59,115.0,Dot,McMahan,F103,"McMahan, Dot",USA,,0:18:05,0:36:24,0:54:49,1:12:56,1:16:56,1:31:20,1:50:10,2:09:24,2:28:08,-
2:36:30,117.0,,,Teresa McWalters,F,15.0,14.0,2017.0,,,32.0,San Francisco,CA,9390.0,,0:05:59,118.0,Teresa,McWalters,F33,"McWalters, Teresa",USA,,0:18:13,0:36:40,0:55:15,1:13:59,1:18:01,1:32:35,1:51:26,2:10:27,2:28:38,-
2:36:33,119.0,,,Roberta Groner,F,16.0,15.0,2017.0,,,39.0,Randolph,NJ,9393.0,,0:05:59,120.0,Roberta,Groner,F28,"Groner, Roberta",USA,,0:18:34,0:36:56,0:55:32,1:14:08,1:18:09,1:32:38,1:51:06,2:09:45,2:28:25,-
2:37:30,133.0,,,Carrie Dimoff,F,17.0,16.0,2017.0,,,33.0,Portland,OR,9450.0,,0:06:01,134.0,Carrie,Dimoff,F44,"Dimoff, Carrie",USA,,0:18:39,0:37:37,0:56:31,1:15:08,1:19:13,1:33:45,1:52:33,2:11:15,2:29:24,-
2:38:21,147.0,,,Liz Costello,F,18.0,17.0,2017.0,,,29.0,Brighton,MA,9501.0,,0:06:03,148.0,Liz,Costello,F22,"Costello, Liz",USA,,0:18:04,0:36:13,0:54:25,1:12:48,1:16:51,1:31:20,1:50:13,2:09:42,2:29:55,-
2:38:44,157.0,,,Madeline Duhon,F,19.0,18.0,2017.0,,,28.0,Cambridge,MA,9524.0,,0:06:04,158.0,Madeline,Duhon,F31,"Duhon, Madeline",USA,,0:18:03,0:36:13,0:54:25,1:13:13,1:17:15,1:31:54,1:50:53,2:10:25,2:29:53,-
2:38:48,159.0,,,Lauren Philbrook,F,20.0,19.0,2017.0,,,29.0,Auburn,AL,9528.0,,0:06:04,160.0,Lauren,Philbrook,F29,"Philbrook, Lauren",USA,,0:18:34,0:37:02,0:55:33,1:14:09,1:18:13,1:32:51,1:51:57,2:11:16,2:30:18,-
2:40:02,186.0,,,Kate Landau,F,21.0,2.0,2017.0,,,40.0,Tacoma,WA,9602.0,,0:06:07,187.0,Kate,Landau,F102,"Landau, Kate",USA,,0:17:48,0:36:03,0:54:30,1:13:20,1:17:30,1:32:27,1:52:02,2:11:56,2:31:23,-
2:40:07,189.0,,,Atsede Baysa,F,22.0,20.0,2017.0,,,30.0,Liteshoa,,9607.0,,0:06:07,190.0,Atsede,Baysa,F1,"Baysa, Atsede",ETH,,0:17:45,0:34:58,0:51:55,1:10:28,1:14:39,1:29:55,1:51:07,2:11:10,2:31:29,-
2:41:22,210.0,,,Rachel Hannah,F,23.0,21.0,2017.0,,,30.0,Toronto,ON,9682.0,,0:06:10,211.0,Rachel,Hannah,F20,"Hannah, Rachel",CAN,,0:18:05,0:36:13,0:54:25,1:12:48,1:16:56,1:31:46,1:51:10,2:11:48,2:32:19,-
2:42:16,230.0,,,Hilary Corno,F,24.0,3.0,2017.0,,,41.0,Encinitas,CA,9736.0,,0:06:12,231.0,Hilary,Corno,F101,"Corno, Hilary",USA,,0:18:58,0:37:55,0:56:53,1:16:09,1:20:19,1:35:22,1:54:51,2:14:38,2:33:56,-
2:43:18,267.0,,,Kana Kurosawa,F,25.0,22.0,2017.0,,,25.0,Tokyo,,9798.0,,0:06:14,268.0,Kana,Kurosawa,F36,"Kurosawa, Kana",JPN,,0:18:03,0:36:24,0:55:08,1:14:08,1:18:16,1:33:44,1:53:50,2:14:22,2:34:25,-
2:43:44,280.0,,,Audrey L. Gibson,F,26.0,23.0,2017.0,,,24.0,San Francisco,CA,9824.0,,0:06:15,281.0,Audrey L.,Gibson,2683,"Gibson, Audrey L.",USA,,0:19:17,0:38:39,0:58:03,1:17:34,1:21:49,1:37:10,1:56:51,2:16:28,2:35:24,-
2:44:07,301.0,,,Alvina Y. Begay,F,27.0,24.0,2017.0,,,36.0,Flagstaff,AZ,9847.0,,0:06:16,302.0,Alvina Y.,Begay,F49,"Begay, Alvina Y.",USA,,0:19:19,0:38:44,0:57:49,1:16:59,1:21:07,1:36:08,1:55:46,2:15:31,2:35:13,-
2:45:39,358.0,,,Raquel Stucky,F,28.0,4.0,2017.0,,,41.0,Wichita,KS,9939.0,,0:06:20,359.0,Raquel,Stucky,F104,"Stucky, Raquel",USA,,0:18:54,0:37:55,0:56:53,1:16:12,1:20:29,1:35:47,1:55:40,2:16:12,2:36:25,-
2:45:46,366.0,,,Shelley A Doucet,F,29.0,25.0,2017.0,,,33.0,Quispamsis,NB,9946.0,,0:06:20,367.0,Shelley A,Doucet,1132,"Doucet, Shelley A",CAN,,0:19:51,0:39:22,0:58:57,1:18:45,1:22:59,-,1:58:06,2:17:53,2:37:02,-
2:46:14,381.0,,,Caitlin Phillips,F,30.0,26.0,2017.0,,,34.0,Brooklyn,NY,9974.0,,0:06:21,382.0,Caitlin,Phillips,F27,"Phillips, Caitlin",USA,,0:18:58,0:37:55,0:56:53,1:16:09,1:20:21,1:35:28,1:55:09,2:16:15,2:37:08,-
2:47:00,418.0,,,Stephanie Andre,F,31.0,27.0,2017.0,,,34.0,Bixby,OK,10020.0,,0:06:23,419.0,Stephanie,Andre,F37,"Andre, Stephanie",USA,,0:19:07,0:38:26,0:57:53,1:17:39,1:21:55,1:37:37,1:58:01,2:18:35,2:38:19,-
2:47:31,448.0,,,Nadine Gill,F,32.0,28.0,2017.0,,,25.0,Berlin,,10051.0,,0:06:24,449.0,Nadine,Gill,1145,"Gill, Nadine",GER,,0:18:56,0:38:10,0:57:36,1:17:19,1:21:33,1:37:05,1:57:20,2:18:05,2:38:36,-
2:47:37,455.0,,,Alexandra E. Bernardi,F,33.0,29.0,2017.0,,,30.0,New York,NY,10057.0,,0:06:24,456.0,Alexandra E.,Bernardi,F42,"Bernardi, Alexandra E.",USA,,0:19:15,0:38:57,0:58:46,1:18:39,1:23:02,1:38:38,1:58:40,2:18:45,2:38:03,-
2:47:54,468.0,,,Julianne Quinn,F,34.0,30.0,2017.0,,,28.0,Ithaca,NY,10074.0,,0:06:25,469.0,Julianne,Quinn,798,"Quinn, Julianne",USA,,0:19:27,0:38:38,0:57:52,1:17:23,1:21:35,1:36:55,1:56:56,2:17:43,2:38:49,-
2:48:06,479.0,,,Elizabeth Ryan,F,35.0,31.0,2017.0,,,26.0,Cambridge,MA,10086.0,,0:06:25,480.0,Elizabeth,Ryan,F48,"Ryan, Elizabeth",USA,,0:18:59,0:37:55,0:56:53,1:16:09,1:20:23,1:35:45,1:55:56,2:17:01,2:38:24,-
2:48:42,501.0,,,Rachel Davis,F,36.0,32.0,2017.0,,,26.0,Birmingham,AL,10122.0,,0:06:27,502.0,Rachel,Davis,3395,"Davis, Rachel",USA,,0:20:54,0:41:46,1:02:26,1:22:55,1:27:21,1:43:05,2:02:58,2:22:23,2:40:57,-
2:48:48,507.0,,,Nora Colligan,F,37.0,33.0,2017.0,,,34.0,Austin,TX,10128.0,,0:06:27,508.0,Nora,Colligan,674,"Colligan, Nora",USA,,0:19:57,0:39:53,0:59:57,1:20:08,1:24:32,1:40:10,2:00:32,2:20:21,2:40:03,-
2:49:34,552.0,,,Veronica M Jackson,F,38.0,34.0,2017.0,,,30.0,New York,NY,10174.0,,0:06:29,553.0,Veronica M,Jackson,2111,"Jackson, Veronica M",USA,,0:20:09,0:40:15,1:00:18,1:20:32,1:24:54,1:40:35,2:00:49,2:20:59,2:40:55,-
2:50:11,597.0,,,Kelsey L. Wiberley,F,39.0,35.0,2017.0,,,27.0,Fenton,MI,10211.0,,0:06:30,598.0,Kelsey L.,Wiberley,1562,"Wiberley, Kelsey L.",USA,,0:20:04,0:40:25,1:00:40,1:21:07,1:25:31,1:41:17,2:01:36,2:21:48,2:41:24,-
2:50:23,604.0,,,Jamie Vest,F,40.0,36.0,2017.0,,,30.0,Lebanon,MO,10223.0,,0:06:30,605.0,Jamie,Vest,1816,"Vest, Jamie",USA,,0:21:09,0:41:22,1:01:14,1:21:05,1:25:26,1:41:02,2:01:25,2:21:47,2:41:41,-
2:51:46,679.0,,,Rachel Coogan,F,41.0,37.0,2017.0,,,26.0,Cambridge,MA,10306.0,,0:06:34,680.0,Rachel,Coogan,F43,"Coogan, Rachel",USA,,0:19:15,0:38:57,0:58:46,1:18:39,1:23:03,1:38:53,1:59:59,2:21:31,2:42:22,-
2:52:11,706.0,,,Mallory E Anderson,F,42.0,38.0,2017.0,,,25.0,New York,NY,10331.0,,0:06:35,707.0,Mallory E,Anderson,960,"Anderson, Mallory E",USA,,0:19:16,0:38:59,0:58:45,1:18:45,1:23:08,1:39:01,1:59:53,2:21:48,2:42:35,-
2:52:20,717.0,,,Kirsten N Allan,F,43.0,39.0,2017.0,,,26.0,Englewood,CO,10340.0,,0:06:35,718.0,Kirsten N,Allan,1471,"Allan, Kirsten N",USA,,0:19:58,0:39:36,0:59:34,1:19:53,1:24:16,1:40:25,2:01:20,2:22:22,2:43:20,-
2:52:52,751.0,,,Caitlyn Claire Tateishi,F,44.0,40.0,2017.0,,,30.0,Washington,DC,10372.0,,0:06:36,752.0,Caitlyn Claire,Tateishi,2385,"Tateishi, Caitlyn Claire",USA,,0:20:29,0:40:29,1:00:30,1:20:47,1:25:10,1:41:07,2:01:50,2:23:03,2:43:41,-
2:53:04,768.0,,,Alison L Nolan,F,45.0,41.0,2017.0,,,27.0,Indialantic,FL,10384.0,,0:06:37,769.0,Alison L,Nolan,5467,"Nolan, Alison L",USA,,0:20:40,0:41:06,1:01:14,1:21:44,1:26:07,1:41:59,2:02:42,2:24:00,2:44:03,-
2:53:08,777.0,,,D'Ann E Arthur,F,46.0,42.0,2017.0,,,29.0,Redondo Beach,CA,10388.0,,0:06:37,778.0,D'Ann E,Arthur,884,"Arthur, D'Ann E",USA,,0:18:26,0:37:34,0:57:05,1:17:12,1:21:33,1:38:06,1:59:21,2:21:04,2:44:08,-
2:53:41,806.0,,,Christy L. Lovig,F,47.0,5.0,2017.0,,,40.0,Kelowna,BC,10421.0,,0:06:38,807.0,Christy L.,Lovig,F106,"Lovig, Christy L.",CAN,,0:19:29,0:39:03,0:58:46,1:18:40,1:23:02,1:38:38,1:59:35,2:21:19,2:43:26,-
2:54:13,840.0,,,Shannon Gress,F,48.0,43.0,2017.0,,,31.0,Juneau,AK,10453.0,,0:06:39,841.0,Shannon,Gress,1583,"Gress, Shannon",USA,,0:20:09,0:40:27,1:00:35,1:20:51,1:25:17,1:41:17,2:02:02,2:23:26,2:44:45,-
2:54:16,843.0,,,Jessie E Lair,F,49.0,44.0,2017.0,,,35.0,Grand Rapids,MI,10456.0,,0:06:39,844.0,Jessie E,Lair,1532,"Lair, Jessie E",USA,,0:19:49,0:39:51,1:00:00,1:20:15,1:24:41,1:40:41,2:01:22,2:22:36,2:44:35,-
2:54:50,886.0,,,Sorrell Walsh,F,50.0,45.0,2017.0,,,26.0,London,,10490.0,,0:06:41,887.0,Sorrell,Walsh,4025,"Walsh, Sorrell",GBR,,0:20:25,0:41:06,1:01:35,1:22:17,1:26:45,1:42:47,2:03:44,2:24:39,2:45:21,-
2:55:01,904.0,,,Kathryn M. Van Meter,F,51.0,46.0,2017.0,,,29.0,Milford,OH,10501.0,,0:06:41,905.0,Kathryn M.,Van Meter,3770,"Van Meter, Kathryn M.",USA,,0:20:21,0:40:45,1:01:27,1:22:14,1:26:47,1:43:12,2:04:28,2:25:43,2:46:08,-
2:55:26,942.0,,,Megan L. Lizotte,F,52.0,47.0,2017.0,,,33.0,San Diego,CA,10526.0,,0:06:42,943.0,Megan L.,Lizotte,8075,"Lizotte, Megan L.",USA,,0:20:06,0:40:05,1:00:18,1:20:45,1:25:13,1:41:30,2:03:06,2:24:47,2:46:07,-
2:55:28,943.0,,,Christine L. Hein,F,53.0,6.0,2017.0,,,42.0,North Yarmouth,ME,10528.0,,0:06:42,944.0,Christine L.,Hein,F111,"Hein, Christine L.",USA,,0:20:09,0:40:21,1:00:32,1:20:46,1:25:12,1:41:09,2:02:00,2:23:39,2:45:21,-
2:55:55,971.0,,,Gretchen G Hurlbutt,F,54.0,48.0,2017.0,,,38.0,Boise,ID,10555.0,,0:06:43,972.0,Gretchen G,Hurlbutt,2376,"Hurlbutt, Gretchen G",USA,,0:19:55,0:39:38,0:59:46,1:20:20,1:24:42,1:41:36,2:03:10,2:25:09,2:46:24,-
2:55:56,972.0,,,Laura Bel Franquesa,F,55.0,49.0,2017.0,,,29.0,Sant Cugat Del Valles,,10556.0,,0:06:43,973.0,Laura,Bel Franquesa,2882,"Bel Franquesa, Laura",ESP,,0:20:03,0:40:06,1:00:25,1:21:04,1:25:36,1:41:54,2:03:13,2:25:07,2:46:28,-
2:55:59,981.0,,,Candace Delong,F,56.0,50.0,2017.0,,,27.0,Winchester,VA,10559.0,,0:06:43,982.0,Candace,Delong,2128,"Delong, Candace",USA,,0:20:38,0:40:54,1:01:10,1:21:37,1:26:04,1:42:08,2:03:02,2:24:36,2:45:37,-
2:56:09,1001.0,,,Karen Jablonski,F,57.0,51.0,2017.0,,,33.0,Philadelphia,PA,10569.0,,0:06:44,1002.0,Karen,Jablonski,2073,"Jablonski, Karen",USA,,0:20:14,0:40:35,1:01:08,1:21:59,1:26:29,1:42:45,2:04:00,2:25:37,2:46:48,-
2:56:26,1029.0,,,Laura C. Paulsen,F,58.0,52.0,2017.0,,,28.0,Brookline,MA,10586.0,,0:06:44,1030.0,Laura C.,Paulsen,F50,"Paulsen, Laura C.",USA,,0:18:55,0:37:55,0:56:53,1:16:42,1:21:09,1:38:08,2:00:38,2:23:51,2:46:29,-
2:56:32,1036.0,,,Rachel Glasson,F,59.0,1.0,2017.0,,,47.0,Lake Albert,,10592.0,,0:06:44,1037.0,Rachel,Glasson,F107,"Glasson, Rachel",AUS,,0:19:46,0:39:58,1:00:24,1:21:00,1:25:27,1:41:46,2:03:10,2:25:12,2:46:53,-
2:56:40,1048.0,,,Apryl Sabadosa,F,60.0,53.0,2017.0,,,33.0,Westfield,MA,10600.0,,0:06:45,1049.0,Apryl,Sabadosa,7333,"Sabadosa, Apryl",USA,,0:22:39,0:44:24,1:05:27,1:26:31,1:30:59,1:47:40,2:08:28,2:29:00,2:48:13,-
2:56:41,1054.0,,,Wendy Marshall,F,61.0,7.0,2017.0,,,42.0,Cincinnati,OH,10601.0,,0:06:45,1055.0,Wendy,Marshall,3290,"Marshall, Wendy",USA,,0:20:30,0:41:00,1:01:22,1:22:08,1:26:35,1:42:44,2:04:00,2:25:39,2:46:57,-
2:56:54,1069.0,,IRL,Joyce R Miller,F,62.0,54.0,2017.0,,,29.0,Beaufort,SC,10614.0,,0:06:45,1070.0,Joyce R,Miller,1328,"Miller, Joyce R",USA,,0:19:24,0:38:47,0:58:18,1:18:17,1:22:40,1:38:53,2:00:40,2:23:53,2:46:47,-
2:56:58,1073.0,,,Rachel Miura,F,63.0,55.0,2017.0,,,26.0,Santa Monica,CA,10618.0,,0:06:45,1074.0,Rachel,Miura,2146,"Miura, Rachel",USA,,0:20:24,0:40:17,1:00:22,1:21:15,1:25:49,1:42:28,2:03:53,2:25:43,2:47:07,-
2:57:02,1080.0,,,Gina Rouse,F,64.0,56.0,2017.0,,,37.0,Knoxville,TN,10622.0,,0:06:46,1081.0,Gina,Rouse,F46,"Rouse, Gina",USA,,0:18:39,0:37:37,0:56:38,1:16:32,1:20:54,1:37:29,1:59:57,2:23:37,2:47:42,-
2:57:11,1094.0,,,Natsuko Ishikawa,F,65.0,57.0,2017.0,,,28.0,Tokyo,,10631.0,,0:06:46,1095.0,Natsuko,Ishikawa,2411,"Ishikawa, Natsuko",JPN,,0:20:12,0:40:05,1:00:28,1:21:24,1:25:51,1:42:05,2:04:07,2:26:18,2:47:58,-
2:57:16,1102.0,,,Katie M. Schiemann,F,66.0,58.0,2017.0,,,31.0,Middleton,WI,10636.0,,0:06:46,1103.0,Katie M.,Schiemann,F39,"Schiemann, Katie M.",USA,,0:19:43,0:39:42,1:00:08,1:21:07,1:25:41,1:42:22,2:03:53,2:26:36,2:48:14,-
2:57:17,1104.0,,,Heidi B. Pugmire,F,67.0,59.0,2017.0,,,33.0,Riverdale,UT,10637.0,,0:06:46,1105.0,Heidi B.,Pugmire,1924,"Pugmire, Heidi B.",USA,,0:19:17,0:38:51,0:58:58,1:19:42,1:24:10,1:41:13,2:02:31,2:24:55,2:47:01,-
2:57:26,1119.0,,NOR,Karoline Skatteboe,F,68.0,60.0,2017.0,,,23.0,Cambridge,MA,10646.0,,0:06:47,1120.0,Karoline,Skatteboe,5345,"Skatteboe, Karoline",USA,,0:20:07,0:40:22,1:00:34,1:20:38,1:24:54,1:40:51,2:02:06,2:24:15,2:47:09,-
2:57:29,1122.0,,CHN,Ziyang Liu,F,69.0,61.0,2017.0,,,33.0,Kirkland,WA,10649.0,,0:06:47,1123.0,Ziyang,Liu,1303,"Liu, Ziyang",USA,,0:19:57,0:40:00,1:00:21,1:20:58,1:25:26,1:41:52,2:03:05,2:25:10,2:47:37,-
2:57:34,1131.0,,,Tana Kaskalla,F,70.0,62.0,2017.0,,,39.0,Albuquerque,NM,10654.0,,0:06:47,1132.0,Tana,Kaskalla,2872,"Kaskalla, Tana",USA,,0:21:08,0:42:00,1:02:41,1:23:32,1:28:03,1:44:29,2:05:58,2:27:35,2:48:34,-
2:57:39,1140.0,,,Molly Rouillard,F,71.0,63.0,2017.0,,,27.0,Dartmouth,MA,10659.0,,0:06:47,1141.0,Molly,Rouillard,5526,"Rouillard, Molly",USA,,0:21:27,0:42:49,1:04:08,1:25:20,1:30:00,1:46:26,2:07:41,2:28:34,2:48:47,-
2:57:41,1145.0,,,Katie Moraczewski,F,72.0,64.0,2017.0,,,26.0,Cambridge,MA,10661.0,,0:06:47,1146.0,Katie,Moraczewski,2173,"Moraczewski, Katie",USA,,0:19:38,0:39:08,0:59:01,1:19:58,1:24:39,1:41:40,2:03:50,2:26:03,2:48:17,-
2:57:47,1155.0,,,Heather Crowe,F,73.0,65.0,2017.0,,,26.0,Palatine,IL,10667.0,,0:06:47,1156.0,Heather,Crowe,1901,"Crowe, Heather",USA,,0:20:33,0:41:05,1:01:48,1:22:51,1:27:26,1:43:53,2:05:19,2:27:05,2:48:19,-
2:57:48,1159.0,,,Megan Jaswell,F,74.0,66.0,2017.0,,,29.0,East Hampton,CT,10668.0,,0:06:47,1160.0,Megan,Jaswell,1233,"Jaswell, Megan",USA,,0:20:53,0:41:34,1:02:29,1:23:48,1:28:24,1:44:54,2:06:29,2:28:11,2:48:57,-
2:57:49,1162.0,,,Elizabeth A Swierzbinski,F,75.0,67.0,2017.0,,,29.0,Wilmington,DE,10669.0,,0:06:47,1163.0,Elizabeth A,Swierzbinski,4041,"Swierzbinski, Elizabeth A",USA,,0:20:49,0:41:33,1:02:21,1:23:28,1:28:02,1:44:30,2:05:53,2:27:40,2:48:32,-
2:58:02,1191.0,,,Margarita Quintero,F,76.0,68.0,2017.0,,,26.0,"Zapopan, Jalisco",,10682.0,,0:06:48,1192.0,Margarita,Quintero,3460,"Quintero, Margarita",MEX,,0:20:36,0:41:07,1:01:39,1:22:37,1:27:10,1:43:21,2:04:30,2:26:04,2:48:11,-
2:58:08,1201.0,,,Heidi H Schmidt,F,77.0,1.0,2017.0,,,50.0,Saint Louis,MO,10688.0,,0:06:48,1202.0,Heidi H,Schmidt,3916,"Schmidt, Heidi H",USA,,0:20:48,0:41:44,1:02:39,1:23:52,1:28:29,1:45:01,2:06:30,2:27:57,2:48:56,-
2:58:26,1236.0,,,Laura K Hansen,F,78.0,69.0,2017.0,,,26.0,Boston,MA,10706.0,,0:06:49,1237.0,Laura K,Hansen,11559,"Hansen, Laura K",USA,,0:21:24,0:42:22,1:03:27,1:24:22,1:28:55,1:45:11,2:06:27,2:27:58,2:49:07,-
2:58:39,1264.0,,,Danielle M. Donohue,F,79.0,70.0,2017.0,,,28.0,San Bruno,CA,10719.0,,0:06:49,1265.0,Danielle M.,Donohue,1782,"Donohue, Danielle M.",USA,,0:20:20,0:41:10,1:02:02,1:23:19,1:27:52,1:44:18,2:06:03,2:27:46,2:49:06,-
2:58:42,1272.0,,NZL,Rochelle A. Sceats-Basil,F,80.0,71.0,2017.0,,,26.0,Fairfax,VA,10722.0,,0:06:49,1273.0,Rochelle A.,Sceats-Basil,1581,"Sceats-Basil, Rochelle A.",USA,,0:19:44,0:39:22,0:59:00,1:19:17,1:23:42,1:40:14,2:03:03,2:27:01,2:49:20,-
2:58:46,1282.0,,,Kayla Strong,F,81.0,72.0,2017.0,,,27.0,Roy,UT,10726.0,,0:06:50,1283.0,Kayla,Strong,4266,"Strong, Kayla",USA,,0:21:04,0:41:56,1:02:31,1:23:37,1:28:11,1:44:35,2:06:07,2:27:52,2:49:32,-
2:58:50,1293.0,,,Nicole Cueno,F,82.0,73.0,2017.0,,,37.0,Minneapolis,MN,10730.0,,0:06:50,1294.0,Nicole,Cueno,1291,"Cueno, Nicole",USA,,0:20:51,0:41:51,1:02:59,1:25:11,1:30:07,1:47:42,2:08:24,2:29:10,2:49:35,-
2:58:54,1300.0,,,Cristina Lowry,F,83.0,74.0,2017.0,,,31.0,Playa Del Rey,CA,10734.0,,0:06:50,1301.0,Cristina,Lowry,3278,"Lowry, Cristina",USA,,0:20:54,0:42:16,1:03:36,1:24:58,1:29:33,1:46:09,2:07:27,2:28:51,2:49:40,-
2:58:54,1302.0,,,Blair J Doney,F,84.0,75.0,2017.0,,,24.0,Denver,CO,10734.0,,0:06:50,1303.0,Blair J,Doney,3181,"Doney, Blair J",USA,,0:20:29,0:40:47,1:01:05,1:21:45,1:26:21,1:42:56,2:04:24,2:27:01,2:49:15,-
2:59:00,1322.0,,,Carrie O Mack,F,85.0,76.0,2017.0,,,30.0,Bloomington,IL,10740.0,,0:06:50,1323.0,Carrie O,Mack,2703,"Mack, Carrie O",USA,,0:21:09,0:41:21,1:01:14,1:21:05,1:25:26,1:41:02,2:01:54,2:24:23,2:48:28,-
2:59:07,1343.0,,,Andrea M Kruszka,F,86.0,77.0,2017.0,,,30.0,Naperville,IL,10747.0,,0:06:50,1344.0,Andrea M,Kruszka,4862,"Kruszka, Andrea M",USA,,0:21:48,0:43:17,1:04:52,1:26:22,1:31:01,1:47:30,2:08:34,2:29:43,2:50:05,-
2:59:17,1365.0,,,Allison R. Konderwich,F,87.0,78.0,2017.0,,,27.0,Albany,NY,10757.0,,0:06:51,1366.0,Allison R.,Konderwich,6582,"Konderwich, Allison R.",USA,,0:21:19,0:42:28,1:03:56,1:25:16,1:29:56,1:46:36,2:07:54,2:29:22,2:50:16,-
2:59:19,1370.0,,,Heather Schulz,F,88.0,8.0,2017.0,,,42.0,Orlando,FL,10759.0,,0:06:51,1371.0,Heather,Schulz,3768,"Schulz, Heather",USA,,0:20:31,0:41:04,1:01:51,1:23:00,1:27:35,1:44:12,2:06:07,2:28:17,2:49:50,-
